x,y,arg
4.0606184,12.600399,2
6.66565,-6.738592,2
14.511323,23.63293,0
15.151331,-10.648988,0
16.586462,4.694836,0
14.427214,2.7612267,0
5.73096,1.3433524,2
-0.8194901,-5.0112476,0
-13.345248,12.862918,1
-9.397839,6.829025,1
3.647797,-8.054558,2
5.513373,-2.8056395,0
7.5422564,13.688597,0
23.644423,3.9070098,0
11.365109,-6.3219514,0
9.339682,-10.019178,2
7.0620737,-1.8441281,2
2.466086,14.503844,2
8.055155,8.492864,0
0.4721513,8.961478,1
-3.9166524,8.776898,1
1.678632,3.315217,1
-4.366038,-8.091131,1
1.414784,2.0978005,2
0.69248194,-3.304696,0
2.3966823,7.0301704,0
17.857424,-11.940636,2
7.541196,6.7624183,2
6.851255,16.49224,0
23.596943,11.588632,0
9.921956,4.8713083,0
11.82157,-15.078975,0
14.075103,-3.0432665,2
8.093528,3.4531834,2
17.935461,15.226565,0
18.410854,8.907518,0
10.067404,12.394658,2
5.8039775,10.160065,0
17.932758,15.169249,0
18.41001,8.904102,0
12.532861,-2.8145242,2
5.556801,-4.3609514,2
16.976648,25.91905,0
21.947157,5.342746,0
3.9731321,0.5714246,0
11.6986685,-4.0492034,0
6.3498845,-0.6554849,2
13.435574,5.8234034,0
4.680954,12.434632,0
13.035854,1.5868337,0
12.510945,-2.8720858,2
5.582083,-4.286991,2
-3.9635396,19.374632,1
-4.6659617,10.2156,1
-4.55387,-6.82173,1
5.158451,3.2374034,2
-1.8069562,-2.772709,1
6.6386614,16.306477,0
23.521097,2.6399484,0
21.180483,-0.8455427,0
11.812172,-15.088369,0
15.428438,5.261398,2
8.017027,3.4162915,2
-9.863888,12.68643,1
-7.526866,5.3997216,1
-5.4101424,-5.824815,2
0.14071842,5.2189364,2
8.00916,12.381363,0
18.061987,-7.2055607,0
7.2958455,0.46480215,2
-0.86421514,3.2144608,0
18.062468,17.446121,0
23.278717,-0.1275521,0
13.082126,-9.077019,0
5.1827517,-6.8917136,2
7.2076697,-1.7160343,2
2.00844,23.188416,1
0.72606343,9.654606,1
-3.8717873,0.9703541,1
-4.1533923,-1.4564909,1
-8.91233,-2.2694194,2
-6.4397817,6.5769663,1
14.878575,8.315864,0
23.65918,3.9241567,0
11.394959,-6.330785,0
9.360614,-10.044164,2
10.700136,10.108702,2
20.406866,16.011944,0
19.443058,-6.9975224,0
2.1394627,-10.085353,2
11.354161,13.08886,0
-6.7685733,12.656327,1
-14.613963,4.9291873,1
-11.697152,-10.555819,1
1.2552943,-8.676973,2
-1.158499,-8.619466,1
-6.868776,11.501434,1
-3.6546113,-5.165508,1
3.196071,-7.4171467,2
2.8283913,3.8074772,2
-12.010963,19.629625,1
-13.8801365,9.723558,1
-11.422208,-5.920021,1
9.043515,6.6936765,2
-0.22927372,11.147845,0
0.8759462,20.800934,0
11.731966,-17.630304,2
2.260786,5.6366353,0
2.1029687,13.125546,1
-9.371513,6.797471,1
3.627622,-8.093674,2
3.126749,4.115465,2
11.911951,12.319938,0
18.119627,-7.2633023,0
7.2795787,0.4792315,2
4.2361383,-5.5909724,2
22.75306,17.162418,0
23.536924,1.239021,0
11.716812,5.830236,2
3.6901605,-5.6112037,2
3.4575915,5.953391,2
6.833508,-6.011006,0
-4.7844334,24.434492,1
-10.809516,8.881212,1
-15.478297,7.8292823,1
-12.7290125,-0.56139576,1
-2.4863017,-9.833408,1
3.8926306,-2.2946126,2
-1.8788017,8.311809,2
2.5548072,17.540565,1
-11.759362,4.868969,1
-8.29918,-8.350513,1
-6.1447988,-8.498995,1
-9.410919,3.8302307,2
-0.8522474,-1.4498278,0
16.975391,25.91785,0
23.162678,16.075823,0
21.710716,-6.1191874,0
22.213337,-4.7532167,2
8.791668,4.4478498,2
-9.653638,13.802122,1
-6.638833,8.445413,1
-5.028384,-9.984323,1
-6.0841737,-8.551472,1
-9.421771,3.8489537,2
-0.9332362,-1.4230207,1
-2.3666024,17.16222,1
-8.9708605,10.526925,1
-11.293617,-3.2122118,1
-7.0874567,-3.830743,1
0.60233307,-10.7002735,2
9.472422,-1.3592643,1
2.1023955,13.122315,1
-12.368899,6.532358,1
3.242917,-7.5262628,2
2.9070802,3.886663,2
-16.911066,5.8078704,1
-15.553172,4.1694465,1
-10.776128,-3.4744635,1
2.5401945,-8.646684,2
2.909882,-2.9418724,1
6.8178105,16.457232,0
23.536215,11.52763,0
9.907292,4.858444,0
13.162989,-1.0023749,0
6.9795203,-9.201804,2
3.6127439,9.047233,1
-8.555012,14.107245,1
-2.9127421,4.7403445,1
-7.7458215,3.1070175,1
-9.470985,5.137387,1
-0.36651188,-11.6720705,2
0.7527004,-2.1900835,2
-1.9479326,15.277771,1
-15.669613,-3.3225389,1
-9.886996,-9.130915,1
1.4653527,-13.095384,2
8.259249,0.5266877,2
-3.3756757,12.94729,1
-9.706958,7.669021,1
-5.291541,-3.4045374,1
-9.320626,2.585497,1
4.2908344,-1.2802492,2
0.53464836,-3.9764428,1
12.450806,21.820206,2
17.128756,13.11446,0
9.059832,22.991026,0
17.54897,10.521238,0
18.24898,-1.7010593,0
12.826436,-1.2994491,0
17.067913,1.215152,2
3.9596262,3.042401,2
20.386204,15.991155,0
17.492777,-6.0243134,0
2.1729512,-10.101453,2
6.357994,10.577708,0
11.930155,12.293494,0
24.261734,-3.1813452,0
12.106264,5.5508237,2
4.244054,-5.585775,2
0.78991956,12.712196,2
-2.7187748,-7.5007772,0
-6.6057754,2.0002592,2
-0.00833765,15.763643,2
20.37699,15.986089,0
17.502886,-6.042218,0
2.2032473,-10.057768,2
6.377451,10.559178,0
-1.7129836,0.36254755,2
12.212221,14.102709,0
-2.3828247,17.167227,1
-8.998684,10.521387,1
-5.414827,-3.340062,1
-9.328172,2.5968993,2
-0.8124963,11.743912,1
7.577938,13.644863,0
22.619614,-3.0765412,0
11.623999,-6.4433703,0
9.522645,-10.169067,2
10.74932,10.152589,0
6.6428995,16.307636,0
23.516275,2.6422467,0
21.176998,-0.84334433,0
11.7849,-14.705084,0
15.376682,5.280928,2
4.4267387,-12.911114,0
1.657397,16.421263,1
4.2812505,-16.282879,2
-2.6973839,7.742817,0
3.8288085,15.750541,1
-10.504025,1.0109429,1
1.0110404,-6.7763877,2
5.6180463,-3.495808,2
10.220155,19.461369,0
16.248478,10.003848,0
12.357734,1.7582242,0
13.138079,-5.720133,0
21.605228,4.0265775,0
6.2199354,-9.482425,0
8.646247,5.9112506,2
6.0617495,7.0954094,1
16.129412,-4.8289623,2
9.118806,-4.4247932,2
13.887989,15.596925,0
21.375532,5.9500895,0
8.423551,-2.4200785,0
12.025829,-4.401661,0
16.30907,7.861244,2
-1.095762,-4.203201,2
-4.8164353,24.465544,1
-10.846825,8.919856,1
-4.285422,-4.043339,1
-8.118518,0.9309844,1
2.020138,-0.32108837,2
0.77656144,3.6203964,2
20.615473,13.576187,0
25.224985,2.3449614,0
9.081201,-5.420005,2
12.222464,9.026376,0
19.09875,18.349453,0
23.099659,16.01185,0
21.713797,-6.1156745,0
22.214233,-4.7477474,2
8.8006,4.463894,1
-6.200514,18.539543,1
-7.4956536,8.6121435,1
-3.6986487,-10.915171,1
-2.9347208,-6.0119166,2
-0.50587195,-8.299496,1
-5.431163,22.651188,1
-3.9324937,8.768571,1
1.6730875,3.3103092,1
-9.40176,5.074243,1
1.3554474,2.1783967,2
10.946613,0.86871904,2
3.0208979,10.510505,0
21.083786,-2.6938086,0
7.5769854,5.5927887,0
11.581228,-14.277713,0
15.117525,5.428346,2
4.2230463,-12.616561,0
7.155788,9.43148,2
7.020735,20.393553,0
15.876599,3.8225887,0
11.753072,-17.651491,2
4.3264475,4.7836347,0
-1.714585,15.620391,1
-15.747417,-3.413515,1
-9.822375,-9.129874,1
1.4896914,-13.274771,2
8.231929,0.4394595,2
4.3797927,20.322834,1
-6.8962684,3.5392869,1
-12.519721,-3.2986486,1
-3.1097825,-6.3362117,2
-0.18176962,-8.178045,1
3.991001,13.761075,0
26.704468,3.2413566,0
11.117043,1.7510387,0
8.386722,7.574062,0
5.89126,2.1099865,2
-0.99023336,-4.7669396,0
1.6706969,16.439186,1
4.262128,-16.308922,2
-7.334017,-7.417603,0
15.37792,15.560816,0
13.4586735,-7.210469,2
4.148828,1.7201841,0
12.087281,10.355262,0
22.363878,9.145606,0
11.088485,-6.1253943,0
8.0896635,-0.83537424,2
10.491112,9.945269,2
-1.0587751,23.185596,1
5.111397,11.461157,1
-1.4894696,9.919891,1
-4.4804544,-1.8146322,1
-2.5468318,-9.7906885,1
-1.9259865,-12.021657,2
-1.8765616,8.208294,2
-6.500728,12.721575,1
-15.294513,4.369681,1
-10.349449,-3.525325,1
2.3196087,-8.496893,2
2.7852473,-3.1904662,1
-13.897527,15.185938,1
-15.105964,13.700305,1
0.2770231,-6.1006165,1
1.5840422,-12.863253,2
8.363487,0.78378195,1
-11.991623,19.651283,1
-13.858552,9.747136,1
-11.446065,-5.9478545,1
1.4447405,-14.814846,2
-1.9064063,-2.6787195,1
19.068214,18.384514,0
23.12244,16.035103,0
15.901058,-7.4441333,0
17.880552,-0.02740771,2
8.810181,4.4685154,2
-3.8961077,17.126457,1
7.1750526,-16.885893,2
9.222564,9.637827,0
5.4169974,14.809781,0
12.865456,0.9547193,0
12.525784,-2.8513627,2
5.9968824,-15.773961,2
20.614784,13.563553,0
25.226606,2.343621,0
12.88375,-3.3433166,2
4.7218013,-5.257425,2
20.384705,15.993337,0
17.467716,-6.007593,0
10.071869,12.4018955,2
6.33813,10.580525,0
8.085354,20.906256,1
-2.4305708,4.8842416,1
-5.0357547,-3.5283804,1
-9.263805,2.5156393,1
3.546637,-0.74879855,2
0.73012614,-2.36184,1
3.9136147,15.798831,1
-10.461799,1.0588412,1
-8.835373,-0.73027915,2
5.5446415,-3.2619088,0
19.29518,7.1414747,0
14.776935,-5.5084677,0
12.0921,-11.406786,0
14.355893,-0.5566459,0
6.073196,-0.90748966,2
3.5758235,8.634189,2
-16.87471,5.773039,1
-15.537508,4.19318,1
-10.635671,-3.5492144,1
2.3743916,-8.543733,2
2.8812985,-2.9815722,1
7.998176,12.403312,0
18.062485,-7.2056007,0
7.3041577,0.8165668,2
-0.85809684,3.1921227,0
5.5866876,9.339772,2
5.8117423,21.618937,0
-12.263243,11.065559,2
-0.035947658,15.522437,0
4.731893,10.40098,2
7.565291,17.44526,2
6.8308544,16.469784,0
23.532677,11.522126,0
9.942829,4.8846865,0
11.8292885,-15.103561,0
14.047894,-3.0738847,2
4.4981184,-12.992829,0
-3.3728142,12.944824,1
-9.68366,7.7017565,1
-5.2237096,-3.4427104,1
-6.210396,-5.0113015,2
3.2100437,-3.6753962,1
10.9696665,18.195524,0
16.487724,-0.06268426,0
19.517647,10.94308,0
18.98615,-3.8462362,0
11.576442,-1.2399721,2
13.22506,10.95219,2
4.052429,12.632246,2
6.6906557,-6.7085457,1
-16.95568,5.8665595,1
-15.530976,4.2458415,1
-11.12744,-3.2919416,1
2.551274,-8.654239,1
0.61627495,-10.686336,2
0.7615763,-3.7164915,2
10.206117,14.930007,0
14.253747,7.784862,0
9.185051,11.589207,0
16.618605,-13.622904,0
14.406674,-2.7219555,2
4.8183136,-13.329969,2
4.706524,16.727201,0
21.189278,-2.7997093,0
7.6121693,5.5594263,0
11.547465,-14.217146,0
14.950539,5.5173583,2
4.16812,-12.541123,0
-5.2450185,9.155848,1
9.810375,-3.19752,1
-1.5635256,-6.6276746,2
-2.2080443,10.269013,2
14.082819,13.783005,0
18.016207,4.1525583,0
18.130074,-1.5126418,0
9.748399,2.8592577,0
11.365316,-0.80463386,2
13.158484,10.9245,2
6.715375,-5.826707,2
6.669939,-6.748739,2
20.404726,16.011438,0
19.45081,-6.9929533,0
12.551765,-2.8686733,2
5.004192,-5.005517,2
-3.423933,15.89979,1
-4.2310333,4.3723874,2
-0.7694489,6.923694,0
15.341565,12.896454,0
21.258705,1.8374768,0
7.203019,-11.855708,2
7.814553,11.295275,0
10.958376,18.202902,0
16.47714,-0.07151419,0
19.569544,10.995861,0
19.002287,-3.852415,0
11.409422,7.884649,0
8.634607,-6.5503283,2
5.9013085,6.0346494,0
10.976859,18.196596,0
6.5170703,3.5545676,0
19.44592,10.863392,0
10.455443,3.1692154,0
11.60276,-1.2936583,2
13.17703,10.898675,2
4.027438,12.643441,2
6.661537,-6.762309,1
-9.759286,12.788309,1
-7.496753,5.496311,1
-5.370472,-5.85094,2
0.14126222,5.220111,2
-12.255031,11.067752,2
0.03242794,15.8512,2
0.8776602,20.800323,0
11.744881,-17.643072,2
4.5073404,6.9182334,1
5.5644126,23.33656,0
23.657677,-8.876768,0
12.259674,5.3528695,2
4.615618,-5.349263,2
14.004263,18.030308,0
19.300232,1.0871454,0
7.2887306,0.8298951,2
13.781677,6.5627418,0
-3.5968146,14.1709585,1
-7.507155,6.594489,1
2.6020572,-19.258757,2
0.4604412,5.7207146,0
9.032105,12.567588,2
9.044703,16.62828,0
13.881091,15.603441,0
21.34167,5.990232,0
8.469995,-2.3574364,0
11.982571,-4.34669,0
16.290785,7.8267865,2
-0.9269591,-4.0404305,0
-4.750395,24.400717,1
-10.829517,8.904498,1
-15.5366535,7.8894253,1
-12.743266,-0.53673196,1
-2.4818785,-9.828777,1
3.8907785,-2.2980044,2
-1.811173,8.305669,0
6.559819,16.243362,0
21.339485,-2.9694297,0
21.158264,-0.8138474,0
11.744768,-14.596361,0
15.376789,5.282467,2
4.3614273,-12.827475,0
4.654472,10.497798,2
7.5906935,17.427011,2
4.721764,19.030767,2
4.379494,22.030369,0
-4.040918,7.1937838,1
-3.444847,2.3254557,2
-1.9926124,-0.38226664,0
-4.4156866,11.924013,2
0.10457434,18.316467,0
7.1746798,18.791847,0
18.348621,12.003491,0
0.29877496,-17.794855,2
4.923627,-5.085267,2
12.042818,10.623838,0
17.826046,-9.656844,0
16.035173,-8.8903265,0
8.797635,-8.153268,2
3.8425992,-4.077089,0
12.055168,10.746209,0
17.85252,-9.686781,0
15.9759035,-8.807893,0
9.708374,-14.15845,2
10.405128,9.895512,2
4.686339,12.415237,0
13.03019,1.5874922,0
7.1368117,-11.836462,2
5.572216,-4.321561,2
2.93989,12.625494,0
14.834293,9.658408,0
18.212234,-1.6452812,0
10.645006,2.907103,0
11.636213,-1.3487221,2
3.8128614,2.9850674,2
-9.652351,13.807342,1
-6.631079,8.426727,1
-5.0237303,-9.985716,1
-6.062574,-8.57243,1
-9.417216,3.8440685,2
1.4072154,-3.6698115,1
10.48483,15.31035,0
16.465082,9.778098,0
13.317301,-10.370792,0
15.19908,0.33442137,0
14.928338,-2.3242793,2
4.779507,-13.291027,2
0.85336226,12.816831,2
-9.088453,19.523088,2
-13.337113,12.843927,1
-9.355659,6.77696,1
3.6224685,-8.082946,2
3.1110213,4.0993166,2
14.491359,23.682703,0
15.131528,-10.625195,0
16.548464,4.6671214,0
14.428307,2.7590985,0
5.751931,1.3324641,2
-0.8179798,-5.0154653,0
8.001667,12.385623,0
18.067034,-7.2132196,0
7.272342,0.5037303,2
-0.8575615,3.2115035,0
14.330697,22.862188,0
20.404543,3.2677236,0
10.202114,-0.17652942,0
14.150316,1.4785812,0
5.7459073,1.2440966,2
7.6593795,2.535721,0
-8.076717,11.669494,2
-3.0572472,22.509096,0
-10.035977,22.671133,1
-16.883514,-4.775766,1
-6.253175,-12.076969,1
2.0289392,-14.231734,2
8.195756,0.053323112,2
-3.9334657,19.34899,1
-4.6893005,10.199647,1
-4.6116576,-6.7488008,1
5.149275,3.235188,2
-0.12291552,11.149957,2
-6.0073814,18.337484,1
-5.851265,-2.0113802,1
-11.695513,-10.553509,1
1.1747109,-8.747637,2
-1.0838612,-8.561834,1
5.535941,9.403592,2
7.5560884,17.459873,2
7.9983234,12.382838,0
18.034508,-7.179792,0
7.2570233,0.5129194,2
-0.8564424,3.2138014,0
-9.037297,15.067966,1
-1.9143718,5.963333,1
-8.636227,-12.421501,1
1.5048329,-14.748124,2
-2.0346274,-2.529974,1
-9.81616,17.412123,1
-10.735025,0.57525647,1
-2.5506403,-14.333901,2
-0.15220144,0.47912225,0
10.191665,19.493189,0
16.204987,10.044265,0
18.268589,-1.7204875,0
12.898902,-1.2315619,0
17.05074,1.24909,2
3.9181566,2.9995635,0
9.080034,23.009892,0
17.536594,10.507641,0
20.023579,8.157303,0
18.158186,-3.6914155,0
11.262686,7.757664,0
3.7633362,18.2234,0
-10.89804,4.2249417,2
5.85484,6.9285665,1
-6.5200067,12.687111,1
-15.316085,4.347871,1
-10.473758,-3.5235984,1
-5.7451615,0.47767538,2
-0.08437655,11.360735,2
-0.7838745,8.498321,1
-4.701349,-18.190435,2
-2.0421379,-0.3257422,2
-1.0134846,23.140219,1
5.122774,11.4306965,1
-1.5041982,9.94324,1
-8.20353,1.0301188,1
-7.533564,9.475893,2
0.733154,3.5796008,2
11.904519,12.324382,0
18.063082,-7.209568,0
12.172929,5.4569454,2
4.2739544,-5.566128,2
10.183515,19.49342,0
16.262726,9.985966,0
13.316795,-10.372463,0
15.207324,0.3219184,0
17.053507,1.2359796,2
3.911925,3.0158346,0
-3.895799,14.54043,1
-7.4168787,5.9857984,1
-5.463533,-5.8159165,2
0.36829782,5.4984093,0
-13.897483,15.184782,1
-15.105256,13.697822,1
9.342986,-15.770537,2
0.6402898,6.165593,2
-6.1946917,18.534971,1
-7.4888678,8.614565,1
-3.6714377,-10.942175,1
-2.8018806,-5.7092404,2
-0.5112438,-8.308566,1
19.100235,18.392176,0
23.10595,16.01517,0
15.892396,-7.4527,0
8.366723,-7.594709,2
3.7648337,-3.9753754,0
4.6643543,16.766584,0
21.127035,-2.7364388,0
10.190524,6.3900685,0
13.640855,-0.64386016,0
6.9289517,-9.187526,2
1.5976422,10.799691,1
12.327109,15.904766,0
15.603371,6.7539845,0
11.564336,3.5124664,0
10.161645,-10.68304,2
9.350311,1.6138616,0
2.5025265,14.446355,2
6.9888334,23.7889,0
9.063486,15.740316,0
21.677105,5.6543965,0
8.524056,-2.3458009,0
11.773169,-4.1223774,0
6.331994,-0.68000793,2
13.434092,5.823958,0
15.846929,3.752126,0
17.2157,-4.7479644,2
4.301471,4.759411,2
-1.064034,23.190916,1
5.1072607,11.452936,1
-1.5080681,9.861936,1
-4.4179406,-1.7550442,1
-2.5688393,-9.769842,1
-1.9248352,-12.022254,2
-1.8668399,8.216062,2
5.5188217,9.38514,2
7.5459433,17.468359,0
6.8601613,16.49893,0
23.559383,11.551865,0
21.147354,-0.8198886,0
11.842397,-15.083713,0
14.066414,-3.0500977,2
4.5209727,-13.015271,0
6.4971724,9.215916,0
7.2624326,4.4037657,2
13.618035,9.527308,0
14.31572,22.760464,0
20.40439,3.2497263,0
10.210018,-0.12961581,0
14.114821,1.4433362,0
5.72956,1.2218773,2
-0.6115942,-5.25775,0
0.8704354,20.79909,0
11.759125,-17.657093,2
4.3281784,4.8453937,2
2.5411482,17.539515,1
-11.784578,4.898399,1
-4.4683733,-3.902395,1
-8.631518,1.612791,1
2.2946851,0.044617746,2
1.6098919,-3.6748774,1
16.556065,14.123956,2
12.260046,18.685556,0
3.9346619,13.707426,0
26.769876,3.1948714,0
11.097267,1.7132826,0
8.343077,7.547407,0
5.963239,2.246637,2
-1.1825864,-4.3935714,0
4.0876427,10.797846,1
-4.7161236,-18.20481,2
5.4156528,4.796894,2
0.9702412,12.950454,2
-9.137042,19.547703,2
5.758699,26.492228,0
7.265129,4.3901777,2
1.838157,5.267105,1
-9.89096,17.47651,1
-10.712397,0.5848045,1
1.14423,-6.9245534,2
5.6303535,-3.1309705,0
17.96829,15.173449,0
18.41006,8.90486,0
16.515316,-11.183585,2
5.7960863,10.1578665,0
-16.878479,5.780765,1
-15.502647,4.2007613,1
-10.6375885,-3.5475674,1
2.3453958,-8.500691,2
2.7899,-3.1046548,1
19.067846,18.35934,0
17.923746,7.093028,0
15.908893,-7.5805535,0
17.881187,-0.028577048,2
1.5248427,7.7427807,2
-9.660291,13.809678,1
-6.6351585,8.434279,1
-5.043112,-9.999309,1
-6.114721,-8.518622,1
2.3939922,7.712344,2
-0.9964702,-1.4141265,2
-4.7786794,24.42939,1
-10.825673,8.897704,1
-15.538062,7.891224,1
-12.791208,-0.49217102,1
-2.498038,-9.82399,1
-5.3136945,1.7290436,2
4.306877,-9.163996,1
-5.208987,9.187513,1
9.894203,-3.1197352,1
-7.262306,-17.730492,2
3.4918938,4.272419,2
2.9700434,12.605846,0
14.769615,9.738453,0
20.206413,8.369967,0
10.680438,2.863166,0
11.634573,-1.3622626,2
3.7616398,2.9232147,2
18.874008,12.925303,0
18.353292,2.2861576,0
20.027431,-0.042746466,0
8.306856,7.5715685,0
16.345694,8.01125,2
-1.1469716,-4.271275,2
21.314737,10.34519,0
16.577017,-2.4186358,0
15.896598,-8.688007,0
9.694881,-14.14416,2
10.3294935,9.805836,2
-2.4025962,18.566017,1
-6.00468,9.230733,1
-14.924453,-0.23875399,1
-7.809068,-4.6845202,1
0.0066546905,-11.244896,2
9.524846,-0.91446865,1
4.7141747,12.437451,0
13.062116,1.5729234,0
7.157828,-11.85071,2
7.7330546,11.129165,0
2.2590396,8.877087,2
-0.18435287,14.912924,0
-11.995493,19.644924,1
-13.860869,9.740111,1
-11.4945345,-5.9934664,1
1.4555153,-14.800215,2
-1.8972623,-2.691505,1
10.596002,11.571976,0
24.276436,-3.191096,0
16.150232,1.8347645,2
14.375259,4.2577033,0
10.370053,15.186558,0
16.52214,11.891456,0
10.244407,8.530293,0
15.15568,0.35853407,0
14.699123,-2.5019617,2
4.835331,-13.348936,2
19.462662,2.9306917,1
-10.507258,-1.3516469,2
5.359689,4.922929,2
0.8646508,12.82993,2
-2.7092853,-7.5148253,0
5.31919,19.00102,2
4.3844714,22.031427,0
14.48711,23.555548,0
15.134632,-10.624881,0
16.583288,4.692287,0
14.102023,-0.5019524,0
6.0019827,-0.93070924,2
7.6585574,2.4470327,0
19.47609,2.9180312,1
-10.531802,-1.357839,2
-4.496265,-12.9028225,0
19.44838,2.9224627,1
-2.644525,3.9614012,2
-4.4957695,-12.90441,0
2.9135425,19.425611,1
-5.80261,2.528954,1
-13.172314,2.3839097,1
-1.2980258,1.5788963,1
-6.2601495,-0.7440376,1
3.2687829,-11.090683,2
-6.039139,13.784921,0
10.318834,13.879448,0
23.258793,5.701033,2
4.0567684,1.8270042,0
0.9770822,14.645636,1
-10.814139,8.883044,1
-15.515042,7.8660555,1
-12.77418,-0.51545954,1
1.0823094,0.44359508,1
3.895453,-2.2835288,2
-1.7862148,8.333503,2
12.308148,15.917014,0
23.544353,1.2478796,0
11.589854,5.9247494,2
3.656645,-5.6106424,2
3.5043364,5.915084,2
6.8648434,-5.947657,0
1.9874394,23.221647,1
-4.7090077,3.3770347,1
-3.835181,0.9602808,1
-4.133019,-1.4469153,1
-11.376312,11.304403,2
-6.367989,6.4860373,1
-10.090599,17.672247,1
-3.6715808,-5.1317935,1
3.1552606,-7.2584553,2
5.683914,-2.9240484,2
-4.7655587,13.016729,1
2.4319186,-5.305831,2
-2.6785598,7.751827,0
9.018338,22.950645,0
17.550697,10.517197,0
20.026497,8.159601,0
12.764713,-1.3607236,0
17.052994,1.217459,2
3.8623338,2.943107,2
7.538663,13.682074,0
22.601414,-3.0592723,0
11.5374155,-6.401847,0
9.510312,-10.161937,2
10.780749,10.199623,0
-5.4286857,22.650036,1
-3.9239106,8.786187,1
-7.739422,3.1283476,1
-9.432204,5.1014414,1
1.3557302,2.1810534,2
10.889813,0.81275165,1
22.757708,17.15034,0
23.525715,1.2724867,0
11.558267,3.513766,0
10.156108,-10.679026,2
7.1673408,-1.7377898,0
-8.998827,15.22295,1
-1.8312685,6.0511966,1
-8.645826,-12.429751,1
-5.630688,0.41545913,2
-0.39084637,11.238059,2
13.876941,15.612628,0
18.33606,2.267138,0
8.443597,-2.372791,0
14.841225,-0.8471078,2
1.5684029,7.7773952,2
-5.3248315,11.009479,1
-2.638238,3.9682405,2
-4.5004954,-12.895545,0
16.86782,8.596598,2
13.501878,16.643932,2
0.95957524,26.05095,2
2.1420352,10.023144,2
1.6631454,16.423052,1
4.2846737,-16.296627,2
-5.999648,4.7120957,0
10.296143,13.922742,0
23.2616,5.701654,2
3.928771,7.472878,2
8.087652,20.907232,1
-2.365028,4.85436,1
-15.038082,-0.34547377,1
-9.49336,5.153133,1
-0.22658806,-11.507,2
9.581029,-0.8025963,2
5.4070544,14.796882,0
12.833538,0.8970537,0
6.4957705,-11.607599,2
7.6159763,10.838815,0
6.736415,14.342823,1
-3.147624,-0.37294608,1
-8.785715,8.3838,1
-0.042939655,2.1477602,1
1.6957567,-0.85676664,1
-5.229334,1.796912,2
-4.235089,5.819321,1
-1.4282771,16.180967,1
-16.199953,-3.986817,1
-9.25164,-9.108199,1
1.8235939,-13.791576,2
-0.9167925,11.844739,1
-2.5020971,11.781252,2
12.204329,18.634394,0
14.299979,22.82908,0
20.392702,3.2760215,0
16.594553,4.702802,0
14.08972,-0.5158745,0
5.861712,-0.94628906,2
7.6517,2.4737656,0
5.75866,26.491646,0
7.300812,4.373177,2
13.609375,9.528579,0
-3.2302074,10.442745,2
6.5149407,12.050493,2
0.45710355,8.956675,1
-5.668227,7.685136,1
1.6706556,3.314317,1
-4.3631096,-8.10758,1
3.3810692,-0.5185575,2
0.40604794,3.8247907,2
-4.7550936,13.01236,1
2.407631,-5.3389688,2
-2.6866536,7.7467203,0
-4.097416,7.1584406,1
-3.4265351,2.331888,2
5.401441,4.8371377,2
12.852192,3.9413502,0
11.804647,-9.852567,2
4.695541,6.749433,1
-8.976755,15.195361,1
-1.8312669,6.063217,1
-8.665965,-12.4522705,1
1.4231551,-14.838673,2
-2.0431008,-2.526406,1
2.2682111,8.889391,2
-0.08391326,15.2729435,0
-9.793306,12.748143,1
-7.636004,5.285148,1
1.0919611,-6.872405,2
5.591578,-3.4735658,2
14.288641,22.078207,0
20.215937,3.5748672,0
9.982171,0.04184628,0
14.0990305,1.4354918,0
5.4726715,-0.83819926,2
7.7277164,3.1262786,0
-1.396921,19.555681,2
2.650157,11.474352,0
2.7103903,14.249255,2
0.104151376,18.318893,0
7.6988444,13.506669,0
22.53049,-3.0613143,0
11.187553,5.8455486,0
9.046588,-8.072892,1
7.516235,-5.0895853,2
3.8656967,5.8505573,1
-5.42935,22.648638,1
-3.9102752,8.799421,1
-7.720644,3.1474574,1
-9.402953,5.0711813,1
1.3575348,2.1749396,2
0.656694,-3.242838,2
4.346446,20.35568,1
-6.606924,3.1937137,1
-5.739875,-3.2004237,1
-5.801439,0.53275007,2
-0.066941805,11.163225,1
7.2176085,18.829454,0
25.21801,-0.5250004,0
0.08683834,-18.000677,2
-5.641114,14.592794,0
14.412165,23.420467,0
15.1080675,-10.610067,0
16.590143,4.692168,0
14.417801,2.7512946,0
5.744679,1.3305728,2
-0.69123864,-5.1623583,0
5.708196,13.323103,2
2.5219114,15.674108,0
18.131975,17.51674,0
23.278341,-0.120620795,0
13.056235,-9.103629,0
5.183197,-6.88911,2
7.1974645,-1.7181624,2
5.6231737,13.274956,2
7.728785,15.268691,0
13.879192,15.617406,0
21.386723,5.9490604,0
10.632549,5.8260674,0
10.653665,-3.720327,2
3.8243341,-4.0646744,0
22.757671,17.153072,0
23.538002,1.2420255,0
11.571548,3.513887,0
10.153142,-10.678375,2
9.276186,1.5307444,0
-4.395707,11.916865,2
0.103138395,18.319782,0
7.1498756,9.395933,0
21.501482,-9.631707,2
4.1794724,5.22864,0
0.88374585,20.79485,0
11.769475,-17.66726,2
4.5448346,6.8853974,1
10.599614,11.5622015,0
15.302983,-4.183867,0
16.023289,1.8228467,2
14.411127,4.284101,0
-6.491721,1.8926551,2
-0.0024649769,15.791752,2
-3.8887813,14.615132,1
-7.4199705,5.9608254,1
